ID;TYPE;NAME;AGE;GENDER;IS_AGRESIVE;IS_FRIENDLY
10951;7;gay lemur;10;M;N;Y
10952;5;worrying lobster;8;M;N;Y
10953;0;filthy skink;5;M;N;Y
10954;6;happy lemur;15;Z;N;Y
10955;9;elated butterfly;15;Z;Y;Y
10956;9;accurate ferret;20;M;N;Y
10957;0;swiss trout;3;Z;N;Y
10958;3;able parakeet;13;Z;Y;Y
10959;5;romantic aphid;13;M;N;N
10960;1;tiny bass;19;Z;N;N
10961;2;different alpaca;5;Z;Y;N
10962;3;independent dingo;20;Z;N;Y
10963;5;social giraffe;6;Z;Y;Y
10964;0;native elephant;15;Z;Y;Y
10965;0;late firefly;19;Z;N;Y
10966;2;uneven stingray;6;Z;Y;Y
10967;2;related koi;18;M;Y;N
10968;8;clever kingfisher;14;M;Y;N
10969;7;proud kiwi;13;Z;Y;Y
10970;8;breakable mammal;2;M;Y;N
10971;3;tall hummingbird;11;Z;Y;Y
10972;5;slight orangutan;13;Z;Y;Y
10973;2;early lynx;5;Z;N;Y
10974;8;worthwhile cardinal;8;Z;Y;Y
10975;3;terrible whippet;17;Z;N;N
10976;8;qualified marsupial;20;Z;Y;Y
10977;1;visible slug;4;Z;N;N
10978;1;definite lamprey;11;Z;N;N
10979;4;fast nightingale;16;Z;Y;N
10980;3;corresponding parrotfish;10;Z;N;N
10981;1;creepy ocelot;16;Z;Y;N
10982;9;insufficient galliform;13;M;N;N
10983;0;similar wildfowl;4;M;N;Y
10984;6;round yak;5;Z;Y;Y
10985;3;small swordfish;10;Z;Y;Y
10986;1;gross wildfowl;17;M;N;Y
10987;0;adorable hare;15;Z;N;N
10988;7;obnoxious anteater;10;M;N;Y
10989;6;satisfactory hummingbird;7;M;N;Y
10990;5;tender rabbit;1;Z;N;N
10991;5;ok tiger;12;Z;Y;Y
10992;6;educational fox;11;Z;Y;Y
10993;8;sheer otter;20;Z;N;N
10994;8;persistent guppy;19;M;Y;Y
10995;6;willing gamefowl;4;Z;Y;Y
10996;9;ratty tick;15;M;Y;N
10997;8;clever ferret;3;Z;Y;N
10998;1;marine koi;17;Z;N;N
10999;1;nursing vole;2;Z;Y;N
11000;9;kind loon;10;Z;N;Y
11001;9;rotten mastodon;12;Z;Y;N
11002;8;controlled capybara;20;M;Y;N
11003;9;continuous rattlesnake;5;M;N;Y
11004;5;blue damselfly;10;Z;N;N
11005;7;average roundworm;18;M;Y;Y
11006;2;miniature spider;14;Z;N;N
11007;6;linguistic bee;8;M;Y;N
11008;4;legislative possum;10;M;N;Y
11009;7;multiple rabbit;2;Z;Y;N
11010;1;large rabbit;15;Z;Y;Y
11011;9;autonomous sole;10;Z;Y;N
11012;8;rapid sheep;7;M;Y;N
11013;0;amateur aardvark;16;M;N;N
11014;9;round silkworm;4;M;Y;Y
11015;4;zany shark;5;M;Y;N
11016;4;stormy termite;1;M;Y;N
11017;6;harsh armadillo;14;M;Y;Y
11018;4;fellow centipede;6;Z;N;N
11019;1;shallow sole;8;Z;N;Y
11020;9;rare bandicoot;1;M;Y;Y
11021;8;vast ptarmigan;19;M;N;Y
11022;1;easy wren;12;Z;Y;N
11023;0;splendid pheasant;17;Z;N;Y
11024;5;just salamander;3;Z;Y;N
11025;6;funny hawk;5;Z;N;N
11026;9;frozen anaconda;7;Z;N;Y
11027;8;underground grouse;5;Z;N;Y
11028;9;appropriate gull;8;M;Y;N
11029;2;hot chipmunk;7;M;Y;Y
11030;6;additional cat;18;M;N;Y
11031;9;representative scallop;13;Z;N;N
11032;5;criminal crane;16;Z;N;N
11033;7;innocent koala;9;M;Y;Y
11034;3;massive chinchilla;4;Z;N;Y
11035;6;profound butterfly;17;M;Y;N
11036;9;bitter puffin;15;M;N;N
11037;7;decent pigeon;12;M;Y;Y
11038;5;accused puffin;13;M;N;Y
11039;2;capitalist ox;20;M;N;Y
11040;0;practical heron;1;Z;Y;Y
11041;0;ridiculous clam;5;M;Y;N
11042;9;pure pelican;3;M;N;N
11043;1;equal felidae;5;M;N;N
11044;8;comparative gayal;8;M;N;N
11045;0;panicky cuckoo;6;M;Y;Y
11046;6;racial chameleon;14;M;Y;Y
11047;6;frequent partridge;20;Z;N;Y
11048;9;striking tahr;17;M;N;Y
11049;5;theoretical junglefowl;2;M;N;N
11050;4;delightful chipmunk;8;Z;N;Y
11051;5;favourite peafowl;9;M;Y;N
11052;9;medical albatross;1;Z;Y;Y
11053;4;good egret;12;M;N;N
11054;3;exclusive flamingo;2;M;Y;Y
11055;3;massive elephant;1;Z;Y;Y
11056;0;worthy dormouse;14;M;N;N
11057;6;top primate;8;Z;Y;N
11058;6;alive nightingale;18;M;Y;N
11059;4;troubled coral;19;M;Y;Y
11060;1;precious macaw;20;M;Y;Y
11061;1;cool meerkat;9;Z;N;N
11062;0;dry mosquito;6;M;N;Y
11063;5;heavy guanaco;4;M;Y;Y
11064;5;intimate llama;3;Z;Y;Y
11065;4;flying seahorse;4;Z;Y;N
11066;9;intensive armadillo;4;Z;N;N
11067;5;secondary frog;1;Z;Y;Y
11068;4;eligible coral;16;Z;Y;N
11069;8;smiling silkworm;3;M;Y;N
11070;4;comfortable parrot;19;Z;N;Y
11071;7;tropical moth;20;Z;Y;N
11072;3;flat perch;11;M;N;Y
11073;2;high grasshopper;14;Z;Y;Y
11074;4;pleasant heron;5;Z;Y;N
11075;7;valid marlin;10;M;N;N
11076;7;drunk chicken;7;Z;N;N
11077;2;rich rabbit;1;M;Y;Y
11078;2;filthy tortoise;20;Z;Y;Y
11079;2;different marlin;13;Z;N;Y
11080;2;strong panther;7;M;N;N
11081;9;married elephant;12;M;Y;N
11082;5;strategic elk;1;M;N;N
11083;1;nearby tiglon;12;Z;N;N
11084;5;square haddock;15;Z;Y;N
11085;1;beautiful chicken;16;Z;N;Y
11086;7;adverse beetle;4;M;N;N
11087;1;strong pony;17;M;Y;Y
11088;9;industrial blackbird;5;M;Y;Y
11089;7;poor goat;9;M;N;Y
11090;7;special cricket;9;Z;N;N
11091;3;mild earthworm;19;Z;N;Y
11092;8;back macaw;18;Z;Y;N
11093;8;current baboon;1;M;N;Y
11094;7;gradual marten;17;M;N;N
11095;7;different beaver;8;M;Y;N
11096;9;sure crow;1;M;N;Y
11097;6;recent flamingo;4;Z;Y;N
11098;3;curly crocodile;13;M;N;N
11099;6;angry mackerel;13;M;N;Y
11100;3;varying ermine;2;M;Y;N
11101;4;estimated ferret;19;Z;Y;N
11102;3;adjacent crow;9;Z;Y;Y
11103;6;administrative blackbird;6;M;N;N
11104;0;conservation quail;17;Z;Y;N
11105;0;wasteful woodpecker;15;M;N;Y
11106;9;adorable spoonbill;4;Z;N;Y
11107;2;nursing kite;11;M;Y;N
11108;2;bottom blackbird;10;Z;Y;N
11109;8;surprised weasel;7;Z;Y;Y
11110;2;intensive antelope;6;Z;Y;Y
11111;6;pretty goldfish;13;M;Y;Y
11112;5;racial gazelle;5;Z;N;N
11113;2;outrageous koi;12;Z;N;Y
11114;3;miserable elk;16;Z;Y;N
11115;2;hidden falcon;13;M;Y;Y
11116;7;whole ox;20;Z;Y;N
11117;4;whole muskox;17;M;Y;N
11118;5;appropriate eagle;2;M;N;N
11119;8;competent alpaca;1;Z;Y;N
11120;9;outer tyrannosaurus;19;Z;N;N
11121;6;solar anglerfish;11;Z;Y;Y
11122;1;intelligent mole;19;Z;N;N
11123;7;dead gerbil;4;M;Y;N
11124;0;lonely reindeer;10;Z;N;Y
11125;8;slim duck;5;M;Y;Y
11126;3;surprising lion;8;M;N;N
11127;9;dynamic wolverine;18;M;Y;Y
11128;3;stingy canid;11;M;Y;N
11129;8;cognitive hornet;19;Z;Y;Y
11130;3;cognitive quokka;1;M;N;Y
11131;7;icy louse;12;Z;Y;N
11132;2;sure hedgehog;10;M;N;Y
11133;8;worried echidna;8;M;N;Y
11134;0;lexical chinchilla;16;Z;Y;Y
11135;3;recent anglerfish;19;M;Y;Y
11136;2;pleasant warbler;16;M;N;N
11137;0;isolated quail;15;Z;Y;N
11138;4;miniature elk;12;Z;N;N
11139;8;internal gerbil;20;Z;N;Y
11140;1;natural shark;14;Z;N;Y
11141;2;respective worm;3;M;N;N
11142;5;double hare;16;M;Y;N
11143;7;dominant tern;17;M;N;N
11144;6;bright armadillo;8;M;Y;Y
11145;6;empirical warbler;9;M;Y;Y
11146;1;explicit sparrow;1;M;N;Y
11147;9;young dormouse;5;M;Y;N
11148;8;swift cheetah;8;M;Y;N
11149;2;wooden anteater;12;M;Y;N
11150;2;lengthy sturgeon;4;Z;N;N
11151;8;many koi;2;M;Y;N
11152;4;expensive jaguar;9;Z;N;Y
11153;4;inevitable marten;15;M;N;N
11154;5;near eel;3;M;N;Y
11155;9;fierce scallop;13;Z;N;Y
11156;7;short wolf;9;M;Y;N
11157;3;famous puma;10;M;N;Y
11158;4;friendly mammal;17;M;Y;N
11159;0;allied firefly;2;Z;Y;N
11160;5;puzzled gayal;7;Z;Y;N
11161;4;electronic cattle;9;Z;N;N
11162;2;ideal jackal;18;M;Y;N
11163;4;roman snail;12;Z;Y;Y
11164;6;huge horse;14;M;N;Y
11165;0;different piranha;13;M;N;Y
11166;4;tricky leopard;1;Z;N;Y
11167;8;rigid pigeon;16;M;N;Y
11168;0;retired hummingbird;18;Z;N;Y
11169;1;motionless catshark;16;M;Y;Y
11170;7;purring chickadee;4;M;Y;Y
11171;1;loud llama;20;M;N;N
11172;4;historic clownfish;18;M;Y;Y
11173;6;accused hookworm;13;M;Y;N
11174;8;capitalist raven;15;Z;Y;N
11175;2;upper aardwolf;6;Z;Y;N
11176;9;coloured cardinal;10;Z;N;N
11177;6;major bee;1;Z;Y;N
11178;4;quaint cardinal;17;M;Y;Y
11179;2;diplomatic tortoise;3;M;Y;Y
11180;1;little porpoise;13;M;Y;N
11181;9;unhappy koi;13;Z;Y;N
11182;4;grand hornet;14;M;N;N
11183;2;sufficient emu;5;M;Y;N
11184;7;naughty prawn;3;M;Y;Y
11185;8;narrow lemming;16;Z;N;N
11186;8;envious pigeon;13;Z;N;N
11187;1;distinct silverfish;4;Z;N;N
11188;4;rapid amphibian;13;M;N;N
11189;6;occupational meerkat;14;Z;N;N
11190;5;notable butterfly;2;M;Y;Y
11191;0;melted aphid;18;M;N;Y
11192;2;unique ostrich;2;Z;N;N
11193;9;exact flyingfish;4;Z;Y;N
11194;4;magnetic catshark;4;M;N;N
11195;9;lucky partridge;2;M;Y;Y
11196;4;wasteful amphibian;7;Z;Y;N
11197;1;alone porpoise;1;M;Y;N
11198;5;ministerial eagle;1;M;N;Y
11199;8;disastrous sturgeon;15;Z;N;Y
11200;9;little condor;3;M;Y;Y
11201;6;competent yak;17;M;N;Y
11202;6;nutritious gazelle;4;Z;N;N
11203;2;alive herring;5;M;N;Y
11204;1;disappointed ptarmigan;12;Z;Y;N
11205;6;premier tuna;14;Z;N;Y
11206;5;specific goat;14;Z;Y;Y
11207;0;occupational mongoose;1;Z;N;Y
11208;7;old roadrunner;7;M;N;N
11209;1;quick guineafowl;13;Z;N;N
11210;0;excited lobster;5;M;Y;Y
11211;0;weak tahr;5;Z;Y;Y
11212;7;linear angelfish;1;M;Y;N
11213;9;native pinniped;2;M;Y;Y
11214;9;serious lizard;13;Z;Y;Y
11215;6;weird mackerel;11;M;N;N
11216;5;inland sawfish;3;M;N;N
11217;9;uninterested bass;11;Z;Y;Y
11218;1;slippery guppy;10;Z;N;N
11219;5;inherent lark;8;M;N;Y
11220;8;cold angelfish;5;M;N;N
11221;5;favourite gamefowl;7;M;N;Y
11222;9;conservation mollusk;1;Z;N;Y
11223;8;horrible iguana;15;Z;N;N
11224;9;vast asp;8;Z;N;N
11225;7;fluffy stork;10;M;Y;Y
11226;8;conservative pig;15;Z;Y;N
11227;4;delightful crawdad;11;M;N;N
11228;6;varying dormouse;4;M;Y;N
11229;6;mild ostrich;19;Z;N;Y
11230;5;legislative guppy;14;Z;Y;N
11231;8;wrong grasshopper;8;M;N;N
11232;2;quaint ladybug;7;Z;N;N
11233;9;deliberate krill;14;Z;Y;N
11234;9;slight reindeer;12;Z;Y;Y
11235;7;weird goat;13;Z;N;Y
11236;2;missing catshark;11;M;Y;Y
11237;8;meaningful bear;5;M;Y;Y
11238;1;firm tarantula;10;M;N;N
11239;4;boring scallop;12;M;Y;Y
11240;8;prickly quail;16;Z;Y;Y
11241;9;logical ferret;5;Z;Y;Y
11242;5;western locust;13;Z;N;N
11243;9;damp chameleon;5;M;N;N
11244;0;long chicken;11;Z;Y;N
11245;1;profitable marmot;12;M;N;N
11246;9;continued primate;14;M;N;N
11247;2;willing aphid;15;Z;Y;N
11248;5;delightful lemming;16;Z;Y;N
11249;2;interior flea;6;M;Y;Y
11250;7;direct bear;12;M;Y;Y
11251;9;crowded chipmunk;12;M;N;N
11252;4;warm clownfish;16;M;Y;N
11253;9;oral wolf;12;M;Y;N
11254;7;wicked butterfly;19;M;Y;Y
11255;4;current thrush;6;M;N;Y
11256;2;miniature pelican;2;M;Y;Y
11257;9;bad marlin;8;Z;N;N
11258;6;brief ferret;20;M;Y;Y
11259;2;blue raven;13;M;Y;Y
11260;1;fuzzy kingfisher;18;Z;N;Y
11261;2;nursing limpet;13;M;Y;Y
11262;4;raspy roundworm;11;Z;N;N
11263;4;fellow unicorn;12;M;Y;Y
11264;2;famous pike;13;Z;Y;N
11265;4;round tahr;4;Z;Y;Y
11266;4;thoughtless pig;13;Z;N;N
11267;6;bright pelican;4;Z;N;Y
11268;6;plain porcupine;14;M;Y;Y
11269;9;contemporary skink;14;M;N;Y
11270;9;peculiar cat;12;Z;Y;Y
11271;3;decent galliform;7;M;N;Y
11272;0;significant pigeon;16;M;Y;N
11273;3;big crayfish;16;Z;Y;N
11274;4;ugly bass;2;Z;Y;Y
11275;4;early hedgehog;6;M;N;N
11276;5;orthodox bison;10;M;Y;Y
11277;4;intellectual butterfly;10;M;N;Y
11278;3;interior whale;16;M;Y;Y
11279;7;faithful seahorse;15;Z;N;Y
11280;5;human trout;3;M;N;Y
11281;1;automatic sheep;7;M;N;Y
11282;2;complex seahorse;17;Z;N;Y
11283;9;excess boar;1;M;Y;Y
11284;8;clumsy flea;12;M;Y;N
11285;0;petite crane;14;Z;N;N
11286;4;ashamed otter;10;M;Y;Y
11287;1;given gorilla;19;M;Y;Y
11288;1;worried baboon;1;Z;Y;N
11289;9;controversial asp;7;M;N;N
11290;2;visiting mandrill;15;M;N;Y
11291;2;lonely meadowlark;14;Z;N;N
11292;9;economic shrimp;2;Z;Y;Y
11293;5;soft wolverine;3;M;N;N
11294;7;devoted capybara;16;Z;N;N
11295;1;faithful vulture;13;M;Y;Y
11296;2;helpful termite;17;M;Y;N
11297;2;standard octopus;6;M;N;Y
11298;3;hollow zebra;17;M;N;Y
11299;2;soft trout;17;M;Y;N
11300;5;hilarious whitefish;6;Z;N;N
11301;0;governing panda;19;Z;N;Y
11302;7;coming blackbird;10;M;N;Y
11303;9;fierce mite;18;M;Y;N
11304;3;statistical alpaca;2;M;N;Y
11305;1;fashionable nightingale;18;Z;N;Y
11306;8;hurt goat;4;M;N;N
11307;6;open quelea;5;M;N;N
11308;4;solar wolf;3;Z;N;N
11309;7;patient mole;6;Z;N;Y
11310;9;quickest kingfisher;5;M;Y;N
11311;8;huge whale;5;M;Y;Y
11312;3;scattered bass;14;Z;Y;Y
11313;6;funny snail;8;M;N;Y
11314;5;variable mockingbird;17;M;Y;Y
11315;9;primitive marsupial;1;Z;Y;N
11316;1;square guan;19;Z;Y;N
11317;3;strange smelt;1;M;N;Y
11318;6;real takin;18;Z;N;Y
11319;2;probable bee;4;M;N;N
11320;5;sophisticated dingo;19;M;Y;N
11321;3;primary eagle;15;Z;Y;N
11322;4;possible marten;1;Z;Y;Y
11323;8;initial perch;17;M;Y;N
11324;6;aggregate moth;19;M;Y;Y
11325;7;extensive magpie;13;Z;N;N
11326;2;difficult fly;15;M;Y;N
11327;8;clean cat;2;M;Y;Y
11328;2;exclusive horse;5;Z;Y;Y
11329;2;large rhinoceros;16;Z;N;Y
11330;2;striped cat;9;Z;Y;N
11331;8;living wasp;6;Z;N;Y
11332;6;still shrew;5;Z;Y;N
11333;3;fit mockingbird;14;M;N;N
11334;9;real falcon;12;M;N;Y
11335;3;extra jay;2;M;N;N
11336;5;very lungfish;17;Z;Y;N
11337;4;surviving possum;13;Z;Y;N
11338;5;smart chinchilla;18;Z;Y;Y
11339;9;petite tern;13;M;Y;Y
11340;5;valuable jay;1;Z;Y;Y
11341;3;dry cobra;17;M;N;N
11342;4;good tern;1;M;Y;N
11343;7;soft primate;6;M;Y;Y
11344;3;special limpet;4;Z;Y;N
11345;4;powerful seahorse;20;M;N;Y
11346;3;superb rabbit;17;Z;N;Y
11347;6;empty mouse;16;M;Y;Y
11348;0;dull raccoon;8;Z;Y;Y
11349;9;reasonable mandrill;17;Z;Y;Y
11350;2;impossible parrotfish;15;Z;N;N
11351;0;long meadowlark;8;Z;Y;Y
11352;9;secondary starfish;7;M;N;Y
11353;8;liberal salamander;14;M;Y;Y
11354;3;fortunate narwhal;11;Z;N;N
11355;2;agreeable tiger;13;M;N;Y
11356;9;flexible cattle;18;Z;Y;N
11357;9;short silverfish;11;M;N;N
11358;8;frozen deer;8;Z;Y;N
11359;0;important termite;15;Z;Y;Y
11360;3;bare sloth;9;Z;Y;N
11361;1;tough constrictor;9;Z;Y;N
11362;6;upset wolf;19;Z;Y;N
11363;5;automatic hookworm;8;M;N;Y
11364;0;adequate marsupial;9;M;N;N
11365;0;opposite kangaroo;19;M;Y;Y
11366;3;female salamander;14;M;N;N
11367;6;visual shrimp;16;M;Y;Y
11368;3;global skink;8;Z;N;Y
11369;8;quick wildcat;16;M;Y;N
11370;7;prime galliform;3;M;Y;N
11371;1;steep chipmunk;6;M;N;Y
11372;8;fun stingray;15;Z;Y;N
11373;0;doubtful cat;12;M;Y;Y
11374;8;local dormouse;1;M;N;N
11375;3;brief reindeer;10;M;N;Y
11376;0;dry bird;2;M;N;N
11377;3;delightful octopus;15;Z;N;Y
11378;5;traditional lemming;5;Z;N;Y
11379;0;rear magpie;3;Z;N;Y
11380;0;beautiful eagle;18;M;N;Y
11381;6;linguistic moose;20;M;Y;Y
11382;6;neutral salmon;12;M;Y;Y
11383;1;concerned sheep;6;Z;Y;N
11384;4;terrible wildcat;15;M;Y;N
11385;0;grey wildebeest;20;Z;Y;N
11386;9;indirect magpie;3;Z;Y;N
11387;0;shallow bug;14;M;N;N
11388;3;white reptile;10;M;Y;N
11389;1;compatible swan;4;M;Y;Y
11390;8;sour ladybug;8;M;Y;Y
11391;0;disabled gibbon;8;M;Y;Y
11392;5;raspy bee;14;Z;Y;Y
11393;3;bright scallop;3;Z;Y;Y
11394;5;conceptual mammal;19;M;N;Y
11395;5;public tortoise;17;M;N;Y
11396;7;wasteful mongoose;12;M;Y;N
11397;4;crude heron;15;M;N;Y
11398;9;dull lobster;17;Z;N;Y
11399;7;wonderful bee;13;M;Y;N
11400;5;multiple gazelle;6;M;Y;N
11401;2;rolling rabbit;1;M;N;N
11402;1;balanced mite;6;Z;Y;N
11403;7;living kangaroo;16;M;N;N
11404;1;confused rabbit;7;M;N;N
11405;6;foreign python;20;Z;N;N
11406;5;acute ape;2;Z;Y;Y
11407;9;ratty loon;17;M;Y;N
11408;7;unlikely elephant;11;Z;Y;N
11409;8;happy dormouse;8;Z;Y;N
11410;6;funny squirrel;9;M;Y;Y
11411;1;squealing coral;8;M;Y;N
11412;3;round boar;8;M;Y;N
11413;8;mushy cricket;8;Z;N;N
11414;0;powerful sparrow;2;M;N;N
11415;7;other crocodile;7;Z;N;N
11416;7;ugly blackbird;20;M;Y;Y
11417;3;medical dog;16;M;Y;Y
11418;0;planned buzzard;5;Z;N;Y
11419;6;cheerful crow;1;M;Y;Y
11420;2;crazy boa;16;M;N;N
11421;2;musical capybara;4;M;N;Y
11422;8;mean spider;6;M;N;Y
11423;3;official raven;1;Z;Y;N
11424;1;skilled horse;1;M;N;Y
11425;8;firm whale;15;M;Y;Y
11426;8;quick lynx;2;M;Y;Y
11427;3;busy canidae;11;Z;Y;Y
11428;2;mighty wolf;14;M;Y;N
11429;6;civilian kiwi;7;M;Y;N
11430;8;fluffy tick;20;M;N;Y
11431;4;deafening lizard;9;Z;Y;N
11432;8;soft scallop;16;Z;Y;Y
11433;3;controlled gecko;15;Z;N;Y
11434;7;socialist owl;10;M;N;Y
11435;8;short lungfish;13;M;Y;Y
11436;0;renewed lizard;1;M;N;Y
11437;5;tender muskox;4;M;N;Y
11438;9;protective horse;4;Z;Y;Y
11439;6;secondary egret;5;M;N;Y
11440;7;electronic snake;15;M;Y;N
11441;6;free goose;10;Z;N;N
11442;1;gentle skink;14;M;Y;Y
11443;1;mature beetle;10;M;N;Y
11444;7;traditional guan;15;Z;N;N
11445;5;long mandrill;3;M;Y;Y
11446;7;accurate catfish;19;Z;Y;N
11447;1;defeated bee;5;M;Y;N
11448;1;furious unicorn;14;M;N;N
11449;0;wandering starfish;9;M;Y;N
11450;9;robust booby;6;Z;N;Y
11451;8;indirect llama;13;M;Y;Y
11452;4;asleep frog;11;Z;Y;Y
11453;3;cautious impala;12;Z;N;N
11454;2;psychological vicuna;12;M;N;Y
11455;3;unwilling gecko;20;Z;N;N
11456;2;curved flyingfish;5;Z;Y;N
11457;1;magnificent chickadee;7;Z;N;Y
11458;3;rapid canid;19;Z;Y;N
11459;7;main chickadee;18;M;Y;N
11460;0;vulnerable wombat;6;Z;N;Y
11461;0;aware shrew;12;Z;Y;Y
11462;6;mean landfowl;8;M;Y;Y
11463;9;guilty eel;18;M;N;Y
11464;5;intimate nightingale;6;M;N;N
11465;2;helpless parrotfish;3;M;Y;Y
11466;1;other monkey;1;Z;Y;Y
11467;8;awake junglefowl;15;M;Y;N
11468;7;cool aphid;7;Z;Y;Y
11469;0;added capybara;8;Z;Y;Y
11470;8;brilliant cricket;14;M;N;Y
11471;1;french toad;1;M;Y;Y
11472;2;skinny centipede;19;M;N;N
11473;2;modest snake;7;Z;N;Y
11474;6;unfair wildfowl;9;M;N;N
11475;8;broken coyote;17;M;Y;N
11476;0;slippery salamander;6;M;Y;N
11477;9;foreign vicuna;19;M;Y;Y
11478;1;peaceful hoverfly;6;Z;N;N
11479;6;conservation jay;12;Z;N;Y
11480;9;armed rooster;5;Z;Y;N
11481;7;light guan;5;Z;Y;N
11482;4;noisy llama;12;M;N;N
11483;8;static lynx;7;M;Y;N
11484;4;rapid hookworm;19;M;N;Y
11485;9;strategic dog;12;M;Y;N
11486;7;provincial emu;20;Z;N;Y
11487;8;horrible caribou;14;Z;Y;Y
11488;1;handicapped caribou;2;Z;N;N
11489;1;mighty beaver;4;Z;Y;N
11490;7;major mandrill;6;Z;N;Y
11491;7;powerful shrimp;14;Z;Y;Y
11492;8;grubby tahr;1;M;N;N
11493;6;residential tyrannosaurus;19;Z;N;N
11494;5;shy beetle;10;Z;Y;N
11495;0;high sailfish;7;M;N;N
11496;0;tremendous earthworm;16;M;N;Y
11497;0;physical galliform;7;M;Y;N
11498;2;proud rat;10;Z;N;N
11499;7;muddy anglerfish;8;M;Y;N
11500;0;rapid pinniped;16;Z;N;Y
11501;1;diverse mouse;20;Z;Y;Y
11502;1;reduced llama;13;Z;Y;N
11503;5;shy sturgeon;17;Z;N;Y
11504;3;noisy raven;1;M;Y;N
11505;6;mysterious puma;13;Z;Y;Y
11506;2;compulsory angelfish;19;Z;Y;N
11507;3;rear guanaco;2;M;Y;Y
11508;3;resident owl;11;M;N;Y
11509;6;helpful dog;1;Z;Y;Y
11510;7;combative limpet;10;Z;N;Y
11511;7;plain damselfly;12;Z;Y;N
11512;8;ugly dog;16;Z;N;Y
11513;9;latin butterfly;9;M;N;Y
11514;3;informal caterpillar;7;Z;N;Y
11515;8;cool goat;7;Z;N;Y
11516;4;amateur swan;19;M;N;N
11517;8;precious elk;19;Z;N;N
11518;5;controversial buzzard;6;M;N;Y
11519;1;overwhelming rook;17;Z;N;N
11520;4;noble rooster;13;Z;N;Y
11521;7;specific dolphin;13;Z;N;N
11522;0;blind cat;9;M;Y;N
11523;1;grotesque parrot;3;Z;Y;N
11524;5;broad goat;2;Z;N;N
11525;7;live guppy;13;Z;Y;Y
11526;9;curious cephalopod;20;Z;N;Y
11527;8;cuddly ermine;3;Z;Y;Y
11528;4;developing pike;9;M;N;N
11529;8;net constrictor;15;M;N;N
11530;2;mighty impala;2;Z;Y;N
11531;8;contemporary alpaca;2;M;Y;N
11532;5;renewed meadowlark;12;Z;N;Y
11533;5;genetic sole;3;Z;Y;N
11534;9;late wombat;4;Z;Y;N
11535;8;feminist spider;4;Z;N;N
11536;5;wandering hedgehog;20;M;Y;N
11537;6;wicked tyrannosaurus;1;Z;N;Y
11538;3;vertical tahr;9;M;N;N
11539;5;flaky guppy;20;Z;Y;N
11540;6;passing meadowlark;15;M;Y;Y
11541;4;hungry hamster;3;M;N;N
11542;6;competitive silkworm;4;M;N;N
11543;1;homely seahorse;18;M;N;N
11544;6;scientific coyote;7;M;N;N
11545;9;sharp barracuda;5;M;Y;N
11546;6;french angelfish;1;Z;N;N
11547;4;easy monkey;9;M;Y;N
11548;1;rich stoat;2;M;N;N
11549;6;round tortoise;2;Z;N;Y
11550;3;nasty baboon;17;Z;N;N
11551;1;elegant wildfowl;8;Z;Y;N
11552;4;professional frog;8;Z;Y;N
11553;2;kind goose;8;Z;N;N
11554;5;dear butterfly;20;M;Y;Y
11555;2;bad chameleon;19;M;N;N
11556;3;monetary sloth;11;Z;Y;Y
11557;6;confused lamprey;17;M;N;Y
11558;6;spotty buzzard;17;M;Y;N
11559;1;graceful wildebeest;18;M;N;N
11560;3;joyous earwig;5;M;Y;Y
11561;4;shivering goose;18;M;Y;Y
11562;7;supreme chickadee;18;Z;Y;N
11563;3;zealous armadillo;12;Z;Y;N
11564;8;chief panda;3;Z;Y;Y
11565;4;furious magpie;6;Z;Y;N
11566;6;wrong orangutan;2;Z;Y;N
11567;0;strong cicada;11;M;Y;Y
11568;7;verbal alpaca;12;Z;Y;Y
11569;4;typical capybara;10;M;N;Y
11570;9;sophisticated wildfowl;10;Z;Y;Y
11571;8;obliged leopon;13;M;N;Y
11572;2;delicious dog;15;Z;N;N
11573;4;boiling gopher;4;M;Y;N
11574;4;hushed rook;11;M;Y;N
11575;5;delicious pinniped;1;Z;N;Y
11576;4;cruel otter;8;Z;Y;N
11577;4;near lungfish;18;M;Y;Y
11578;2;surviving slug;20;Z;N;N
11579;6;rude angelfish;3;Z;Y;N
11580;0;scary herring;18;M;N;Y
11581;7;bloody asp;8;M;Y;Y
11582;0;strange ostrich;20;Z;N;N
11583;4;scared goldfish;20;M;N;N
11584;3;resonant mandrill;10;M;N;N
11585;6;ethical cobra;3;M;N;N
11586;5;melodic cougar;7;Z;N;N
11587;4;clever rattlesnake;14;M;N;Y
11588;7;defeated fish;20;Z;Y;Y
11589;7;sporting moose;17;Z;N;N
11590;5;shy tarantula;10;M;N;N
11591;2;guilty crocodile;10;M;N;Y
11592;6;sticky baboon;10;Z;N;N
11593;4;crazy lion;18;Z;N;N
11594;8;competitive leopard;5;Z;N;Y
11595;4;disgusted giraffe;6;Z;N;N
11596;3;capitalist termite;11;Z;N;Y
11597;7;wooden wasp;6;M;Y;N
11598;2;cruel boa;16;Z;N;Y
11599;4;tall reptile;6;Z;Y;N
11600;1;surprised armadillo;10;Z;Y;N
11601;5;modern louse;15;M;Y;Y
11602;8;poor trout;13;M;Y;N
11603;8;injured rabbit;10;Z;Y;Y
11604;3;impressed lobster;7;M;Y;N
11605;3;mute bobcat;4;Z;N;Y
11606;1;upper roundworm;20;M;N;N
11607;9;rapid goose;20;Z;Y;N
11608;0;husky limpet;5;M;Y;Y
